,x,bathy
8348,0.02940161,4814.0
8349,0.02940161,4697.0
8350,0.029401609999999998,4652.0
8351,0.02940161,4682.0
8352,0.02940161,4763.0
8353,0.02940161,4690.0
8354,0.02940161,4794.0
8355,0.029401609999999998,4844.0
8356,0.02940161,4838.0
8357,0.02940161,4806.0
8358,0.02940161,4820.0
8359,0.02940161,4803.0
8360,0.02940161,4777.0
8361,0.02940161,4733.0
8362,0.02940161,4738.0
8363,0.02940161,4701.0
8364,0.02940161,4672.0
8365,0.02940161,4683.0
8366,0.02940161,4690.0
8367,0.02940161,4672.0
8368,0.029401610000000005,4586.0
8369,0.02940161,4501.0
8370,0.02940161,4501.0
8371,0.02940161,4451.0
8372,0.02940161,4454.0
8373,0.02940161,4433.0
8374,0.02940161,4447.0
8375,0.02940161,4451.0
8376,0.029401610000000005,4391.0
8377,0.02940161,4333.0
8378,0.02940161,4269.0
8379,0.02940161,4207.0
8380,0.02940161,4162.0
8381,0.02940161,4104.0
8382,0.07059765,3842.0
8383,0.07059765,3543.0
8384,0.07059765,3632.0
8385,0.07471214000000001,3708.0
8386,0.07471214000000001,3678.0
8387,0.05419601999999999,3305.0
8388,0.044240140000000004,2238.0
8389,,
8390,,
8391,,
8392,,
8393,,
8394,,
8395,,
8396,,
8397,,
8398,,
8399,,
8400,,
8401,,
8402,,
8403,,
8404,,
8405,,1619.0
8406,0.044240140000000004,2358.0
8407,0.05419602,2901.0
8408,0.05419602,2988.0
8409,0.07471214000000001,3228.0
8410,0.07471214000000002,3512.0
8411,0.07471214000000001,3773.0
8412,0.0319946,3979.0
8413,0.0319946,4123.0
8414,0.0319946,4217.0
8415,0.0319946,4281.0
8416,0.0319946,4319.0
8417,0.0319946,4361.0
8418,0.029401610000000005,4409.0
8419,0.029401610000000005,4492.0
8420,0.029401609999999998,4547.0
8421,0.02940161,4571.0
8422,0.02940161,4607.0
8423,0.02940161,4640.0
8424,0.02940161,4657.0
8425,0.02940161,4679.0
8426,0.029401610000000005,4702.0
8427,0.02940161,4741.0
8428,0.029401610000000005,4735.0
8429,0.029401610000000005,4775.0
8430,0.02940161,4802.0
8431,0.02940161,4832.0
8432,0.02940161,4825.0
8433,0.029401609999999998,4855.0
8434,0.02940161,4872.0
8435,0.02940161,4874.0
8436,0.02940161,4903.0
8437,0.029401609999999998,4931.0
8438,0.02940161,4930.0
8439,0.029401609999999998,4942.0
8440,0.02940161,4958.0
8441,0.01985754,4975.0
8442,0.01985754,4971.0
8443,0.02940161,4961.0
8444,0.02940161,4959.0
8445,0.029401610000000005,4992.0
8446,0.02940161,4980.0
8447,0.01985754,4972.0
8448,0.029401609999999998,4971.0
8449,0.029401610000000005,4981.0
8450,0.029401609999999998,4971.0
8451,0.02940161,4944.0
8452,0.02940161,4897.0
8453,0.02940161,4879.0
8454,0.02940161,4831.0
8455,0.02940161,4727.0
8456,0.02940161,4683.0
8457,0.029401609999999998,4674.0
8458,0.02940161,4769.0
8459,0.02940161,4205.0
8460,0.07059765,3506.0
8461,0.07059765,3655.0
8462,0.07059765,3585.0
8463,0.07059765,3572.0
8464,0.07059765,3751.0
8465,0.02940161,4104.0
8466,0.02940161,4125.0
8467,0.02940161,4248.0
8468,0.02940161,4183.0
8469,0.07059765,4027.0
8470,0.07059765,3439.0
8471,0.07059765,3196.0
8472,0.07059765,3002.0
8473,0.07059765,3012.0
8474,0.07059765,3473.0
8475,0.02940161,4008.0
8476,0.0319946,3918.0
8477,0.0319946,4482.0
8478,0.0319946,4501.0
8479,0.0319946,4493.0
8480,0.0319946,4542.0
8481,0.0319946,4461.0
8482,0.0319946,4607.0
8483,0.0319946,4682.0
8484,0.0319946,4699.0
8485,0.0319946,4538.0
8486,0.0319946,4564.0
8487,0.0319946,4616.0
8488,0.0319946,4558.0
8489,0.0319946,4494.0
8490,0.0319946,4336.0
8491,0.0319946,4273.0
8492,0.07471214000000001,3338.0
8493,0.044240140000000004,1215.0
8494,0.05419602,3451.0
8495,0.0319946,4334.0
8496,0.0319946,4569.0
8497,0.0319946,4702.0
8498,0.0319946,4556.0
8499,0.0319946,4496.0
8500,0.0319946,4228.0
8501,0.07471214000000001,3999.0
8502,0.07471214000000001,3511.0
8503,0.05419602,3085.0
8504,0.05419602,2852.0
8505,0.05419601999999999,2803.0
8506,0.044240140000000004,2235.0
8507,0.044240140000000004,1872.0
8508,,1341.0
8509,,
8510,,
8511,,
8512,,
8513,,
8514,,
8515,,
8516,,
8517,,
8518,0.044240140000000004,1281.0
8519,0.044240140000000004,2089.0
8520,0.044240140000000004,2074.0
8521,0.044240140000000004,2415.0
8522,0.044240140000000004,2645.0
8523,0.05419601999999999,2917.0
8524,0.05419601999999999,2621.0
8525,0.044240140000000004,2505.0
8526,0.044240140000000004,2247.0
8527,0.05419602,2572.0
8528,0.044240140000000004,2271.0
8529,0.044240140000000004,1931.0
8530,0.044240140000000004,2240.0
8531,0.044240140000000004,2084.0
8532,0.044240140000000004,1930.0
8533,0.044240140000000004,2309.0
8534,0.05419601999999999,2539.0
8535,0.05419601999999999,2530.0
8536,0.05419602,2576.0
8537,0.044240140000000004,2781.0
8538,0.044240140000000004,2210.0
8539,,1017.0
8540,,
8541,,
8542,,
8543,,
8544,,
8545,,
8546,,
8547,,
8548,,
8549,,
8550,,
8551,,
8552,,
8553,,
8554,,
8555,,
8556,,
8557,,
8558,,
8559,,
8560,,
8561,,
8562,,
8563,,
8564,,
8565,,
8566,,
8567,,
8568,,
8569,,
8570,,
8571,,
8572,,
8573,,
8574,,
8575,,
8576,,
8577,,
8578,,
8579,,
8580,,
8581,,
8582,,
8583,,
8584,,
8585,,
8586,,
8587,,
8588,,
8589,,
8590,,
8591,,
8592,,
8593,,
8594,,
8595,,
8596,,
8597,,
8598,,
8599,,
8600,,
8601,,
8602,,
8603,,
8604,,
8605,,
8606,,
8607,,
8608,,
8609,,
8610,,
8611,,1069.0
8612,0.044240140000000004,2252.0
8613,0.044240140000000004,2601.0
8614,0.044240140000000004,2297.0
8615,0.044240140000000004,2621.0
8616,0.054196020000000004,2693.0
8617,0.05419602,2809.0
8618,0.054196020000000004,2871.0
8619,0.05419602,2696.0
8620,0.05419602,2792.0
8621,0.05419602,2518.0
8622,0.044240140000000004,1538.0
8623,0.044240140000000004,2350.0
8624,0.03158623,2298.0
8625,0.03158623,3023.0
8626,0.03158623,2838.0
8627,0.03158623,2869.0
8628,0.03158623,2879.0
8629,0.07059765,3083.0
8630,0.07059765,3097.0
8631,0.07059765,3088.0
8632,0.07059765,3223.0
8633,0.07059765,3263.0
8634,0.07059765,3322.0
8635,0.07059765,3527.0
8636,0.07059765,3629.0
8637,0.07059765,3607.0
8638,0.07059765,3518.0
8639,0.07059765,3515.0
8640,0.03158623,2697.0
8641,0.03158623,2846.0
8642,0.03158623,2895.0
8643,0.03158623,2875.0
8644,0.03158623,2621.0
8645,0.03158623,2536.0
8646,0.03158623,2728.0
8647,0.03158623,2748.0
8648,0.03158623,2833.0
8649,0.03158623,2914.0
8650,0.03158623,2953.0
8651,0.03158623,2849.0
8652,0.03158623,2798.0
8653,0.03158623,2917.0
8654,0.07059765,3138.0
8655,0.07059765,3299.0
8656,0.07059765,3299.0
8657,0.07059765,3406.0
8658,0.07059765,3405.0
8659,0.07059765,3590.0
8660,0.02940161,3763.0
8661,0.07059765,3788.0
8662,0.02940161,3882.0
8663,0.02940161,4003.0
8664,0.02940161,3941.0
8665,0.07059765,3840.0
8666,0.02940161,3750.0
8667,0.02940161,3645.0
8668,0.02940161,3934.0
8669,0.02940161,4205.0
8670,0.02940161,4163.0
8671,0.02940161,4191.0
8672,0.02940161,4102.0
8673,0.02940161,3929.0
8674,0.02940161,3676.0
8675,0.02940161,3960.0
8676,0.02940161,4020.0
8677,0.02940161,3953.0
8678,0.02940161,4155.0
8679,0.02940161,4232.0
8680,0.02940161,4195.0
8681,0.02940161,4282.0
8682,0.02940161,4241.0
8683,0.02940161,4302.0
8684,0.029401609999999998,4471.0
8685,0.02940161,4633.0
8686,0.029401610000000005,4579.0
8687,0.02940161,4740.0
8688,0.02940161,4722.0
8689,0.029401609999999998,4786.0
8690,0.02940161,4690.0
8691,0.02940161,4758.0
8692,0.02940161,4741.0
8693,0.02940161,4795.0
8694,0.02940161,4861.0
8695,0.02940161,4853.0
8696,0.02940161,4843.0
8697,0.02940161,4857.0
8698,0.02940161,4903.0
8699,0.02940161,4943.0
8700,0.02940161,4959.0
8701,0.029401609999999998,4971.0
8702,0.02940161,4966.0
8703,0.029401610000000005,4945.0
8704,0.02940161,4944.0
8705,0.02940161,4939.0
8706,0.029401610000000005,4945.0
8707,0.02940161,4954.0
8708,0.02940161,4947.0
8709,0.02940161,4904.0
8710,0.029401610000000005,4887.0
8711,0.029401610000000005,4847.0
8712,0.02940161,4802.0
8713,0.029401609999999998,4844.0
8714,0.02940161,4986.0
8715,0.029401609999999998,4924.0
8716,0.02940161,4933.0
8717,0.02940161,4893.0
8718,0.029401610000000005,4865.0
8719,0.02940161,4875.0
8720,0.029401609999999998,4873.0
8721,0.02940161,4849.0
8722,0.02940161,4842.0
8723,0.02940161,4798.0
8724,0.02940161,4766.0
8725,0.02940161,4744.0
8726,0.02940161,3693.0
8727,0.029401610000000005,4956.0
8728,0.029401609999999998,4565.0
8729,0.07059765,3171.0
8730,0.02940161,4607.0
8731,0.029401609999999998,4634.0
8732,0.029401609999999998,4616.0
8733,0.029401609999999998,4591.0
8734,0.02940161,4526.0
8735,0.02940161,4508.0
8736,0.02940161,4479.0
8737,0.02940161,4450.0
8738,0.02940161,4338.0
8739,0.02940161,4210.0
8740,0.02940161,4187.0
8741,0.02940161,4122.0
8742,0.02940161,4098.0
8743,0.07059765,3954.0
8744,0.07059765,3971.0
8745,0.07059765,3875.0
8746,0.07059765,3733.0
8747,0.07059765,3650.0
8748,0.07059765,3389.0
8749,0.05419602,3018.0
8750,0.044240140000000004,2251.0
8751,,
8752,,
8753,,
8754,,
8755,,
8756,,
8757,,
8758,,
8759,,
8760,,
8761,,
8762,,
8763,,
8764,,
8765,,
8766,0.044240140000000004,2039.0
8767,0.05419602,2696.0
8768,0.05419601999999999,2913.0
8769,0.07471214000000001,3329.0
8770,0.07471214000000001,3596.0
8771,0.07471214000000001,3911.0
8772,0.0319946,4052.0
8773,0.0319946,4249.0
8774,0.0319946,4379.0
8775,0.0319946,4517.0
8776,0.0319946,4566.0
8777,0.0319946,4623.0
8778,0.0319946,4662.0
8779,0.0319946,4708.0
8780,0.0319946,4719.0
8781,0.0319946,4711.0
8782,0.029401610000000005,4724.0
8783,0.02940161,4727.0
8784,0.029401609999999998,4739.0
8785,0.02940161,4791.0
8786,0.029401609999999998,4812.0
8787,0.029401610000000005,4847.0
8788,0.02940161,4908.0
8789,0.02940161,4863.0
8790,0.02940161,4904.0
8791,0.029401610000000005,4898.0
8792,0.02940161,4897.0
8793,0.029401609999999998,4924.0
8794,0.02940161,4928.0
8795,0.07059765,4954.0
8796,0.029401609999999998,4953.0
8797,0.02940161,5012.0
8798,0.029401610000000005,4999.0
8799,0.02940161,4966.0
8800,0.029401609999999998,4978.0
8801,0.01985754,4989.0
8802,0.02940161,5031.0
8803,0.02940161,5034.0
8804,0.029401610000000005,5039.0
8805,0.029401610000000005,5021.0
8806,0.02940161,5033.0
8807,0.01985754,5046.0
8808,0.01985754,5040.0
8809,0.01985754,5021.0
8810,0.01985754,5034.0
8811,0.01985754,5029.0
8812,0.01985754,5023.0
8813,0.01985754,5035.0
8814,0.01985754,5006.0
8815,0.01985754,5011.0
8816,0.02940161,4998.0
8817,0.029401609999999998,4978.0
8818,0.02940161,4922.0
8819,0.02940161,4411.0
8820,0.07059765,3165.0
8821,0.03158623,2835.0
8822,0.03158623,1946.0
8823,0.03158623,2881.0
8824,0.07059765,3366.0
8825,0.029401609999999998,3742.0
8826,0.029401610000000005,4358.0
8827,0.02940161,4353.0
8828,0.02940161,4466.0
8829,0.02940161,4541.0
8830,0.02940161,4403.0
8831,0.02940161,4187.0
8832,0.07059765,4029.0
8833,0.07059765,3826.0
8834,0.07059765,3556.0
8835,0.07059765,3698.0
8836,0.02940161,4239.0
8837,0.02940161,4444.0
8838,0.02940161,4592.0
8839,0.02940161,4828.0
8840,0.02940161,4861.0
8841,0.029401610000000005,4760.0
8842,0.02940161,4758.0
8843,0.02940161,4765.0
8844,0.02940161,4857.0
8845,0.02940161,4933.0
8846,0.029401609999999998,4913.0
8847,0.02940161,4950.0
8848,0.029401609999999998,4982.0
8849,0.02940161,5006.0
8850,0.029401610000000005,4970.0
8851,0.029401609999999998,4678.0
8852,0.07059765,3940.0
8853,0.07059765,2840.0
8854,0.07059765,2581.0
8855,0.02940161,4466.0
8856,0.02940161,4646.0
8857,0.029401610000000005,4840.0
8858,0.0319946,4801.0
8859,0.0319946,4707.0
8860,0.0319946,4647.0
8861,0.0319946,4484.0
8862,0.07471214000000001,4126.0
8863,0.07471214000000001,4054.0
8864,0.07471214000000001,4125.0
8865,0.07471214000000001,3582.0
8866,0.07471214000000001,3140.0
8867,0.05419602,2824.0
8868,0.05419602,2395.0
8869,0.054196020000000004,2675.0
8870,0.05419602,2782.0
8871,0.044240140000000004,2294.0
8872,0.044240140000000004,2329.0
8873,0.044240140000000004,1827.0
8874,0.044240140000000004,2363.0
8875,0.044240140000000004,3078.0
8876,0.044240140000000004,2783.0
8877,0.05419602,3507.0
8878,0.07471214000000001,3580.0
8879,0.07471214000000001,3875.0
8880,0.07471214000000001,3960.0
8881,0.07471214000000001,3943.0
8882,0.07471214000000001,3817.0
8883,0.07471214000000001,3370.0
8884,0.05419602,2845.0
8885,0.05419602,3073.0
8886,0.07471214000000001,3436.0
8887,0.05419602,2813.0
8888,0.054196020000000004,2784.0
8889,0.05419602,2746.0
8890,0.05419601999999999,3022.0
8891,0.05419602,3151.0
8892,0.07471214000000001,3197.0
8893,0.07471214000000001,3213.0
8894,0.07471214000000001,3155.0
8895,0.07471214000000001,3218.0
8896,0.07471214000000001,3372.0
8897,0.07471214000000001,3409.0
8898,0.07471214000000001,3408.0
8899,0.07471214000000002,3446.0
8900,0.05419602,3365.0
8901,0.054196020000000004,3122.0
8902,0.05419602,3297.0
8903,0.05419602,3075.0
8904,0.05419602,2929.0
8905,0.05419602,2978.0
8906,0.05419602,2878.0
8907,0.05419602,3162.0
8908,0.05419601999999999,3063.0
8909,0.044240140000000004,2952.0
8910,0.044240140000000004,2465.0
8911,,
8912,,
8913,,
8914,,
8915,,
8916,,
8917,,
8918,,
8919,,
8920,,
8921,,
8922,,
8923,,
8924,,
8925,,
8926,,
8927,,
8928,,
8929,0.044240140000000004,1507.0
8930,,1806.0
8931,,1584.0
8932,,1230.0
8933,,1048.0
8934,,1192.0
8935,,
8936,,
8937,0.044240140000000004,1157.0
8938,0.044240140000000004,1419.0
8939,0.044240140000000004,2232.0
8940,0.044240140000000004,2751.0
8941,0.044240140000000004,2843.0
8942,0.044240140000000004,2421.0
8943,0.044240140000000004,2137.0
8944,0.044240140000000004,2175.0
8945,,1475.0
8946,,1293.0
8947,,1073.0
8948,,
8949,,
8950,,
8951,,
8952,,
8953,,
8954,,
8955,,
8956,,
8957,0.044240140000000004,1508.0
8958,0.04424014,1614.0
8959,0.044240140000000004,2396.0
8960,0.044240140000000004,2294.0
8961,0.044240140000000004,2460.0
8962,0.044240140000000004,2578.0
8963,0.05419601999999999,2735.0
8964,0.05419601999999999,2995.0
8965,0.05419602,3158.0
8966,0.05419602,3028.0
8967,0.05419602,3041.0
8968,0.03158623,3017.0
8969,0.03158623,3130.0
8970,0.03158623,3045.0
8971,0.03158623,2861.0
8972,0.03158623,3136.0
8973,0.07059765,3201.0
8974,0.03158623,3215.0
8975,0.03158623,3193.0
8976,0.07059765,3194.0
8977,0.03158623,3119.0
8978,0.03158623,2944.0
8979,0.03158623,2580.0
8980,0.03158623,2731.0
8981,0.03158623,2835.0
8982,0.03158623,2908.0
8983,0.03158623,3081.0
8984,0.03158623,3113.0
8985,0.07059765,3085.0
8986,0.07059765,3131.0
8987,0.07059765,3173.0
8988,0.07059765,2916.0
8989,0.07059765,2909.0
8990,0.07059765,3221.0
8991,0.07059765,2930.0
8992,0.07059765,2876.0
8993,0.07059765,3120.0
8994,0.07059765,3229.0
8995,0.07059765,2883.0
8996,0.07059765,3401.0
8997,0.07059765,3105.0
8998,0.07059765,2787.0
8999,0.07059765,2811.0
9000,0.03158623,3183.0
9001,0.07059765,3193.0
9002,0.07059765,3143.0
9003,0.03158623,3076.0
9004,0.03158623,3060.0
9005,0.03158623,3025.0
9006,0.03158623,2931.0
9007,0.03158623,2753.0
9008,0.03158623,2789.0
9009,0.03158623,2725.0
9010,0.03158623,2571.0
9011,0.03158623,2579.0
9012,0.03158623,2742.0
9013,0.03158623,2875.0
9014,0.03158623,3062.0
9015,0.03158623,3185.0
9016,0.03158623,3266.0
9017,0.03158623,3172.0
9018,0.07059765,3186.0
9019,0.07059765,3337.0
9020,0.07059765,3331.0
9021,0.07059765,3185.0
9022,0.07059765,3181.0
9023,0.07059765,3521.0
9024,0.07059765,3571.0
9025,0.07059765,3711.0
9026,0.07059765,3591.0
9027,0.07059765,3538.0
9028,0.07059765,3657.0
9029,0.02940161,3947.0
9030,0.02940161,4062.0
9031,0.02940161,3928.0
9032,0.07059765,3622.0
9033,0.07059765,4129.0
9034,0.07059765,4152.0
9035,0.02940161,3898.0
9036,0.02940161,3375.0
9037,0.02940161,4167.0
9038,0.02940161,4292.0
9039,0.02940161,4335.0
9040,0.02940161,4313.0
9041,0.02940161,4418.0
9042,0.02940161,4321.0
9043,0.02940161,4603.0
9044,0.02940161,4606.0
9045,0.02940161,4584.0
9046,0.029401610000000005,4735.0
9047,0.02940161,4842.0
9048,0.02940161,4657.0
9049,0.029401609999999998,4837.0
9050,0.02940161,4758.0
9051,0.02940161,4777.0
9052,0.029401609999999998,4913.0
9053,0.02940161,4950.0
9054,0.01985754,4946.0
9055,0.02940161,4986.0
9056,0.02940161,4977.0
9057,0.02940161,4961.0
9058,0.029401609999999998,4971.0
9059,0.02940161,4995.0
9060,0.02940161,5012.0
9061,0.029401610000000005,5003.0
9062,0.02940161,4998.0
9063,0.02940161,5015.0
9064,0.02940161,5035.0
9065,0.029401609999999998,5065.0
9066,0.01985754,5074.0
9067,0.01985754,5107.0
9068,0.01985754,5094.0
9069,0.01985754,5112.0
9070,0.01985754,5071.0
9071,0.02940161,5033.0
9072,0.029401610000000005,5021.0
9073,0.02940161,5030.0
9074,0.02940161,5044.0
9075,0.02940161,5037.0
9076,0.02940161,5019.0
9077,0.02940161,5001.0
9078,0.02940161,4990.0
9079,0.029401610000000005,4974.0
9080,0.02940161,4968.0
9081,0.029401609999999998,4964.0
9082,0.029401610000000005,4938.0
9083,0.029401609999999998,4902.0
9084,0.02940161,4892.0
9085,0.02940161,4832.0
9086,0.029401610000000005,4735.0
9087,0.02940161,4881.0
9088,0.029401610000000005,4887.0
9089,0.02940161,4361.0
9090,0.029401610000000005,4655.0
9091,0.02940161,4689.0
9092,0.02940161,4734.0
9093,0.029401610000000005,4717.0
9094,0.02940161,4683.0
9095,0.02940161,4635.0
9096,0.02940161,4632.0
9097,0.029401610000000005,4528.0
9098,0.02940161,4374.0
9099,0.02940161,4246.0
9100,0.02940161,4209.0
9101,0.02940161,4122.0
9102,0.02940161,3973.0
9103,0.02940161,4040.0
9104,0.07059765,3976.0
9105,0.07059765,3689.0
9106,0.07059765,3754.0
9107,0.07059765,3852.0
9108,0.07059765,3640.0
9109,0.07471214,3481.0
9110,0.07471214000000001,3295.0
9111,0.054196020000000004,2784.0
9112,0.044240140000000004,2662.0
9113,,1622.0
9114,,
9115,,
9116,,
9117,,
9118,,
9119,,
9120,,
9121,,
9122,,
9123,,
9124,,
9125,,
9126,0.044240140000000004,1662.0
9127,0.05419602,2317.0
9128,0.05419602,2564.0
9129,0.05419602,2896.0
9130,0.07471214000000001,3471.0
9131,0.07471214000000001,3767.0
9132,0.0319946,3936.0
9133,0.0319946,4378.0
9134,0.0319946,4429.0
9135,0.0319946,4498.0
9136,0.0319946,4546.0
9137,0.0319946,4607.0
9138,0.0319946,4677.0
9139,0.0319946,4647.0
9140,0.0319946,4730.0
9141,0.0319946,4738.0
9142,0.02940161,4839.0
9143,0.02940161,4722.0
9144,0.029401610000000005,4554.0
9145,0.02940161,4816.0
9146,0.029401610000000005,4691.0
9147,0.02940161,4780.0
9148,0.02940161,4817.0
9149,0.02940161,4751.0
9150,0.02940161,4870.0
9151,0.02940161,4726.0
9152,0.02940161,4792.0
9153,0.02940161,4995.0
9154,0.029401609999999998,4964.0
9155,0.029401610000000005,4934.0
9156,0.02940161,4874.0
9157,0.02940161,5024.0
9158,0.02940161,5019.0
9159,0.02940161,4995.0
9160,0.02940161,4965.0
9161,0.01985754,4997.0
9162,0.01985754,5034.0
9163,0.01985754,5048.0
9164,0.01985754,5035.0
9165,0.01985754,5040.0
9166,0.02940161,5038.0
9167,0.01985754,5075.0
9168,0.01985754,5081.0
9169,0.01985754,5096.0
9170,0.01985754,5145.0
9171,0.01985754,5175.0
9172,0.01985754,5196.0
9173,0.01985754,5189.0
9174,0.01985754,5219.0
9175,0.01985754,5196.0
9176,0.01985754,5180.0
9177,0.01985754,5140.0
9178,0.01985754,5105.0
9179,0.02940161,5240.0
9180,0.07059765,4627.0
9181,0.03158623,3172.0
9182,0.03158623,2601.0
9183,0.03158623,2887.0
9184,0.03158623,3052.0
9185,0.07059765,3791.0
9186,0.029401610000000005,4619.0
9187,0.029401610000000005,4702.0
9188,0.029401609999999998,4699.0
9189,0.02940161,5004.0
9190,0.01985754,5181.0
9191,0.01985754,5083.0
9192,0.02940161,4955.0
9193,0.029401610000000005,4912.0
9194,0.029401609999999998,4837.0
9195,0.02940161,4892.0
9196,0.02940161,4769.0
9197,0.029401610000000005,4822.0
9198,0.02940161,4980.0
9199,0.01985754,4813.0
9200,0.01985754,4865.0
9201,0.029401609999999998,4859.0
9202,0.02940161,4897.0
9203,0.02940161,4922.0
9204,0.02940161,4973.0
9205,0.02940161,5016.0
9206,0.02940161,5067.0
9207,0.01985754,5091.0
9208,0.01985754,5094.0
9209,0.01985754,5101.0
9210,0.01985754,5089.0
9211,0.029401610000000005,4985.0
9212,0.02940161,4850.0
9213,0.029401610000000005,4778.0
9214,0.02940161,4892.0
9215,0.02940161,5085.0
9216,0.02940161,5084.0
9217,0.029401609999999998,4953.0
9218,0.0319946,4918.0
9219,0.0319946,4861.0
9220,0.0319946,4725.0
9221,0.0319946,4622.0
9222,0.0319946,4700.0
9223,0.0319946,4452.0
9224,0.0319946,4333.0
9225,0.0319946,4305.0
9226,0.07471214000000001,4119.0
9227,0.07471214000000001,3870.0
9228,0.07471214000000001,4180.0
9229,0.07471214000000001,4189.0
9230,0.07471214000000001,3593.0
9231,0.07471214000000001,3550.0
9232,0.07471214000000001,3777.0
9233,0.07471214000000001,4346.0
9234,0.07471214000000001,4156.0
9235,0.0319946,4404.0
9236,0.0319946,4335.0
9237,0.0319946,4188.0
9238,0.0319946,4130.0
9239,0.0319946,4250.0
9240,0.0319946,4227.0
9241,0.07471214000000001,4117.0
9242,0.07471214000000001,3830.0
9243,0.07471214000000001,3926.0
9244,0.07471214000000001,3950.0
9245,0.07471214000000001,3822.0
9246,0.07471214000000001,3701.0
9247,0.07471214000000002,3479.0
9248,0.07471214000000001,3334.0
9249,0.07471214000000001,3368.0
9250,0.07471214000000001,3412.0
9251,0.07471214000000001,3476.0
9252,0.07471214000000001,3597.0
9253,0.07471214000000001,3678.0
9254,0.07471214000000001,3583.0
9255,0.07471214000000001,3570.0
9256,0.07471214000000001,3564.0
9257,0.07471214000000001,3603.0
9258,0.07471214000000001,3586.0
9259,0.07471214000000001,3631.0
9260,0.07471214000000001,3634.0
9261,0.07471214000000001,3614.0
9262,0.07471214000000001,3649.0
9263,0.07471214000000001,3649.0
9264,0.07471214000000001,3659.0
9265,0.07471214000000001,3668.0
9266,0.07471214000000001,3606.0
9267,0.07471214000000001,3593.0
9268,0.07471214000000001,3638.0
9269,0.07471214000000001,3684.0
9270,0.07471214000000001,3485.0
9271,0.07471214000000001,3331.0
9272,0.05419602,3263.0
9273,0.05419602,3025.0
9274,0.044240140000000004,2839.0
9275,0.044240140000000004,1826.0
9276,,1667.0
9277,,1224.0
9278,,
9279,,
9280,,
9281,,1493.0
9282,0.044240140000000004,2098.0
9283,0.044240140000000004,1993.0
9284,0.044240140000000004,2925.0
9285,0.05419602,2581.0
9286,0.05419602,2733.0
9287,0.05419602,3308.0
9288,0.07471214000000001,3203.0
9289,0.07471214000000001,3285.0
9290,0.05419602,3304.0
9291,0.05419602,2886.0
9292,0.05419602,2866.0
9293,0.05419602,2870.0
9294,0.05419602,2337.0
9295,0.05419602,2201.0
9296,0.05419602,2357.0
9297,0.05419601999999999,2817.0
9298,0.07471214000000001,3141.0
9299,0.07471214000000001,3439.0
9300,0.07471214000000002,3556.0
9301,0.07471214000000001,3463.0
9302,0.07471214000000001,3421.0
9303,0.07471214000000001,3345.0
9304,0.07471214000000001,3463.0
9305,0.07471214000000001,3692.0
9306,0.07471214000000001,3494.0
9307,0.07471214000000001,3639.0
9308,0.05419602,3312.0
9309,0.05419602,3047.0
9310,0.05419602,2997.0
9311,0.044240140000000004,2602.0
9312,0.044240140000000004,2674.0
9313,0.044240140000000004,2680.0
9314,0.05419602,3043.0
9315,0.05419602,3225.0
9316,0.05419602,3025.0
9317,0.05419602,3370.0
9318,0.07471214000000001,3480.0
9319,0.07471214000000001,3499.0
9320,0.07471214000000001,3516.0
9321,0.07471214000000001,3587.0
9322,0.07471214000000001,3685.0
9323,0.07471214000000001,3631.0
9324,0.07471214000000001,3631.0
9325,0.07471214000000001,3722.0
9326,0.07471214000000001,3698.0
9327,0.07471214000000001,3687.0
9328,0.07059765,3672.0
9329,0.07059765,3606.0
9330,0.07059765,3536.0
9331,0.07059765,3463.0
9332,0.07059765,3409.0
9333,0.07059765,3446.0
9334,0.07059765,3325.0
9335,0.07059765,3135.0
9336,0.07059765,3146.0
9337,0.07059765,3244.0
9338,0.03158623,2723.0
9339,0.03158623,2720.0
9340,0.03158623,2774.0
9341,0.03158623,2833.0
9342,0.03158623,2937.0
9343,0.07059765,3088.0
9344,0.07059765,3022.0
9345,0.07059765,2998.0
9346,0.07059765,2923.0
9347,0.07059765,2913.0
9348,0.07059765,3019.0
9349,0.07059765,2782.0
9350,0.03158623,2792.0
9351,0.03158623,2505.0
9352,0.03158623,2410.0
9353,0.03158623,2560.0
9354,0.03158623,3019.0
9355,0.07059765,2984.0
9356,0.07059765,2637.0
9357,0.03158623,2465.0
9358,0.03158623,2992.0
9359,0.03158623,3034.0
9360,0.07059765,3219.0
9361,0.07059765,3503.0
9362,0.07059765,3591.0
9363,0.07059765,3480.0
9364,0.07059765,3400.0
9365,0.07059765,3361.0
9366,0.07059765,3303.0
9367,0.07059765,3303.0
9368,0.07059765,3221.0
9369,0.03158623,3115.0
9370,0.03158623,2958.0
9371,0.03158623,2785.0
9372,0.03158623,2525.0
9373,0.03158623,2599.0
9374,0.03158623,2494.0
9375,0.03158623,2278.0
9376,0.03158623,2238.0
9377,0.03158623,2579.0
9378,0.03158623,2675.0
9379,0.03158623,2785.0
9380,0.03158623,2930.0
9381,0.07059765,2882.0
9382,0.07059765,2740.0
9383,0.07059765,2901.0
9384,0.03158623,2894.0
9385,0.07059765,3116.0
9386,0.07059765,3151.0
9387,0.07059765,3243.0
9388,0.07059765,3204.0
9389,0.07059765,3584.0
9390,0.07059765,3577.0
9391,0.07059765,3709.0
9392,0.07059765,3673.0
9393,0.07059765,3762.0
9394,0.02940161,3701.0
9395,0.02940161,3934.0
9396,0.02940161,3843.0
